seed,epoch,relative_epoch_to_tau,train_acc,val_acc,test_acc_if_available,layer,hook,erank,delta_attn_if_layer_hook,delta_mlp_if_layer_hook,checkpoint_label,checkpoint_path
0,2439,0,1.0,0.9515605772457769,0.9515605772457769,0,resid_pre,1.0000000000001517,12.178422807515465,-2.223198249049817,epoch_2439,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002439.pt
0,2439,0,1.0,0.9515605772457769,0.9515605772457769,0,resid_mid,13.178422807515616,,,epoch_2439,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002439.pt
0,2439,0,1.0,0.9515605772457769,0.9515605772457769,0,resid_post,10.9552245584658,,,epoch_2439,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002439.pt
0,2439,0,1.0,0.9515605772457769,0.9515605772457769,1,resid_pre,10.9552245584658,8.29467689443751,15.40663847018255,epoch_2439,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002439.pt
0,2439,0,1.0,0.9515605772457769,0.9515605772457769,1,resid_mid,19.24990145290331,,,epoch_2439,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002439.pt
0,2439,0,1.0,0.9515605772457769,0.9515605772457769,1,resid_post,34.65653992308586,,,epoch_2439,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002439.pt
0,2500,61,1.0,0.9881418503188276,0.9881418503188276,0,resid_pre,1.0000000000000977,10.736903662998193,-2.62869494772567,epoch_2500,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002500.pt
0,2500,61,1.0,0.9881418503188276,0.9881418503188276,0,resid_mid,11.73690366299829,,,epoch_2500,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002500.pt
0,2500,61,1.0,0.9881418503188276,0.9881418503188276,0,resid_post,9.108208715272621,,,epoch_2500,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002500.pt
0,2500,61,1.0,0.9881418503188276,0.9881418503188276,1,resid_pre,9.108208715272621,6.352778138080117,12.426096623484677,epoch_2500,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002500.pt
0,2500,61,1.0,0.9881418503188276,0.9881418503188276,1,resid_mid,15.460986853352738,,,epoch_2500,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002500.pt
0,2500,61,1.0,0.9881418503188276,0.9881418503188276,1,resid_post,27.887083476837415,,,epoch_2500,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002500.pt
0,2750,311,1.0,1.0,1.0,0,resid_pre,1.0000000000001659,7.64328214597644,-1.468217218831466,epoch_2750,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002750.pt
0,2750,311,1.0,1.0,1.0,0,resid_mid,8.643282145976606,,,epoch_2750,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002750.pt
0,2750,311,1.0,1.0,1.0,0,resid_post,7.17506492714514,,,epoch_2750,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002750.pt
0,2750,311,1.0,1.0,1.0,1,resid_pre,7.17506492714514,5.96838698637233,9.576139185371947,epoch_2750,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002750.pt
0,2750,311,1.0,1.0,1.0,1,resid_mid,13.14345191351747,,,epoch_2750,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002750.pt
0,2750,311,1.0,1.0,1.0,1,resid_post,22.719591098889417,,,epoch_2750,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002750.pt
0,2974,535,1.0,1.0,1.0,0,resid_pre,1.0000000000001352,7.141035561850369,-1.3255921846100938,epoch_2974,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002974.pt
0,2974,535,1.0,1.0,1.0,0,resid_mid,8.141035561850504,,,epoch_2974,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002974.pt
0,2974,535,1.0,1.0,1.0,0,resid_post,6.815443377240411,,,epoch_2974,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002974.pt
0,2974,535,1.0,1.0,1.0,1,resid_pre,6.815443377240411,5.998767147399518,7.896349194404156,epoch_2974,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002974.pt
0,2974,535,1.0,1.0,1.0,1,resid_mid,12.814210524639929,,,epoch_2974,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002974.pt
0,2974,535,1.0,1.0,1.0,1,resid_post,20.710559719044085,,,epoch_2974,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002974.pt
